idx,content,template,entities
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2491229","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2491229]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2700448","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2700448]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2630880","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2630880]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2663522","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2663522]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2594640","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2594640]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2857480","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2857480]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2680290","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2680290]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2920430","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1910,0,2920430]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2539101","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1910,0,2539101]"
627,"10.11.21.132,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2316251","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.132,10.11.10.1,/openstack/2012-08-10/meta_data.json HTTP/1.1,200,264,0,2316251]"
627,"10.11.21.132,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.0006261","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.132,10.11.10.1,/openstack/2013-10-17 HTTP/1.1,200,157,0,0006261]"
627,"10.11.21.132,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2239330","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.132,10.11.10.1,/openstack/2013-10-17/vendor_data.json HTTP/1.1,200,124,0,2239330]"
627,"10.11.21.132,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.0007501","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.132,10.11.10.1,/openstack/2013-10-17/vendor_data.json HTTP/1.1,200,124,0,0007501]"
627,"10.11.21.132,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.0011230","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.132,10.11.10.1,/openstack/2013-10-17/user_data HTTP/1.1,404,176,0,0011230]"
627,"10.11.21.132,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.0009539","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.132,10.11.10.1,/openstack/2013-10-17/meta_data.json HTTP/1.1,200,967,0,0009539]"
627,"10.11.21.132,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.2430041","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.132,10.11.10.1,/openstack/2013-10-17/meta_data.json HTTP/1.1,200,967,0,2430041]"
627,"10.11.21.132,10.11.10.1 ""GET /latest/meta-data/ HTTP/1.1"" status: 200 len: 328 time: 0.0013649","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.132,10.11.10.1,/latest/meta-data/ HTTP/1.1,200,328,0,0013649]"
627,"10.11.21.132,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" status: 200 len: 124 time: 0.2251949","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.132,10.11.10.1,/latest/meta-data/block-device-mapping/ HTTP/1.1,200,124,0,2251949]"
627,"10.11.21.132,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" status: 200 len: 119 time: 0.0010529","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.132,10.11.10.1,/latest/meta-data/block-device-mapping/ami HTTP/1.1,200,119,0,0010529]"
627,"10.11.21.132,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/root HTTP/1.1"" status: 200 len: 124 time: 0.0007141","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.132,10.11.10.1,/latest/meta-data/block-device-mapping/root HTTP/1.1,200,124,0,0007141]"
627,"10.11.21.132,10.11.10.1 ""GET /latest/meta-data/placement/ HTTP/1.1"" status: 200 len: 134 time: 0.0007560","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.132,10.11.10.1,/latest/meta-data/placement/ HTTP/1.1,200,134,0,0007560]"
627,"10.11.21.132,10.11.10.1 ""GET /latest/meta-data/placement/availability-zone HTTP/1.1"" status: 200 len: 120 time: 0.0009980","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.132,10.11.10.1,/latest/meta-data/placement/availability-zone HTTP/1.1,200,120,0,0009980]"
627,"10.11.21.132,10.11.10.1 ""GET /latest/meta-data/local-ipv4 HTTP/1.1"" status: 200 len: 129 time: 0.0006690","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.132,10.11.10.1,/latest/meta-data/local-ipv4 HTTP/1.1,200,129,0,0006690]"
627,"10.11.21.132,10.11.10.1 ""GET /latest/meta-data/reservation-id HTTP/1.1"" status: 200 len: 127 time: 0.0007050","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.132,10.11.10.1,/latest/meta-data/reservation-id HTTP/1.1,200,127,0,0007050]"
627,"10.11.21.132,10.11.10.1 ""GET /latest/meta-data/local-hostname HTTP/1.1"" status: 200 len: 130 time: 0.0007689","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.132,10.11.10.1,/latest/meta-data/local-hostname HTTP/1.1,200,130,0,0007689]"
627,"10.11.21.132,10.11.10.1 ""GET /latest/meta-data/security-groups HTTP/1.1"" status: 200 len: 123 time: 0.0007679","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.132,10.11.10.1,/latest/meta-data/security-groups HTTP/1.1,200,123,0,0007679]"
627,"10.11.21.132,10.11.10.1 ""GET /latest/meta-data/ami-launch-index HTTP/1.1"" status: 200 len: 117 time: 0.0007291","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.132,10.11.10.1,/latest/meta-data/ami-launch-index HTTP/1.1,200,117,0,0007291]"
627,"10.11.21.132,10.11.10.1 ""GET /latest/meta-data/public-hostname HTTP/1.1"" status: 200 len: 130 time: 0.2245400","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.132,10.11.10.1,/latest/meta-data/public-hostname HTTP/1.1,200,130,0,2245400]"
627,"10.11.21.132,10.11.10.1 ""GET /latest/meta-data/hostname HTTP/1.1"" status: 200 len: 130 time: 0.0011861","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.132,10.11.10.1,/latest/meta-data/hostname HTTP/1.1,200,130,0,0011861]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.2783649","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1916,0,2783649]"
627,"10.11.21.132,10.11.10.1 ""GET /latest/meta-data/ami-id HTTP/1.1"" status: 200 len: 129 time: 0.2386379","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.132,10.11.10.1,/latest/meta-data/ami-id HTTP/1.1,200,129,0,2386379]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.1995878","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1874,0,1995878]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.1000040","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,211,0,1000040]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.2017291","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1583,0,2017291]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1875880","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1583,0,1875880]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c HTTP/1.1"" status: 200 len: 1572 time: 0.2030520","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c HTTP/1.1,200,1572,0,2030520]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2717040","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1759,0,2717040]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2835078","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1759,0,2835078]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2515070","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2515070]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2747049","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2747049]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2688880","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2688880]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2675118","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2675118]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2672651","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2672651]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2399080","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2399080]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3666670","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,3666670]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2499630","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2499630]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2668920","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2668920]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2662079","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2662079]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2640860","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2640860]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2633319","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2633319]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2449338","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2449338]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2567449","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2567449]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2878940","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2878940]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2501280","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2501280]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4324191","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,4324191]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2753420","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2753420]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2779088","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2779088]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2570632","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2570632]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2604382","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2604382]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2551761","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2551761]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2724118","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,2724118]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2694650","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1910,0,2694650]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2790279","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1910,0,2790279]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2651579","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1910,0,2651579]"
627,"10.11.21.133,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2296522","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.133,10.11.10.1,/openstack/2012-08-10/meta_data.json HTTP/1.1,200,264,0,2296522]"
627,"10.11.21.133,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.2319870","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.133,10.11.10.1,/openstack/2013-10-17 HTTP/1.1,200,157,0,2319870]"
627,"10.11.21.133,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2253911","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.133,10.11.10.1,/openstack/2013-10-17/vendor_data.json HTTP/1.1,200,124,0,2253911]"
627,"10.11.21.133,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.0008950","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.133,10.11.10.1,/openstack/2013-10-17/vendor_data.json HTTP/1.1,200,124,0,0008950]"
627,"10.11.21.133,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.2186041","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.133,10.11.10.1,/openstack/2013-10-17/user_data HTTP/1.1,404,176,0,2186041]"
627,"10.11.21.133,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.0011051","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.133,10.11.10.1,/openstack/2013-10-17/meta_data.json HTTP/1.1,200,967,0,0011051]"
627,"10.11.21.133,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.4052589","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.133,10.11.10.1,/openstack/2013-10-17/meta_data.json HTTP/1.1,200,967,0,4052589]"
627,"10.11.21.133,10.11.10.1 ""GET /latest/meta-data/ HTTP/1.1"" status: 200 len: 328 time: 0.2367840","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.133,10.11.10.1,/latest/meta-data/ HTTP/1.1,200,328,0,2367840]"
627,"10.11.21.133,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" status: 200 len: 124 time: 0.2289269","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.133,10.11.10.1,/latest/meta-data/block-device-mapping/ HTTP/1.1,200,124,0,2289269]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1916 time: 0.3035021","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1916,0,3035021]"
627,"10.11.21.133,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" status: 200 len: 119 time: 0.4668469","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.21.133,10.11.10.1,/latest/meta-data/block-device-mapping/ami HTTP/1.1,200,119,0,4668469]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1874 time: 0.2087660","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1874,0,2087660]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 211 time: 0.0959971","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,211,0,0959971]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1583 time: 0.1959479","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1583,0,1959479]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1575 time: 0.1933501","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1575,0,1933501]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/17288ea8-cbf4-4f0e-94fe-853fd2735f29 HTTP/1.1"" status: 200 len: 1708 time: 0.1789858","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/17288ea8-cbf4-4f0e-94fe-853fd2735f29 HTTP/1.1,200,1708,0,1789858]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2756851","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1759,0,2756851]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1759 time: 0.2846689","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1759,0,2846689]"
627,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.3997040","<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>","[10.11.10.1,/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,200,1893,0,3997040]"
