LineId,Content,EventId,EventTemplate,Dataset
626,Receiving block blk_8596624696139957935 src: /10.251.214.175:41468 dest: /10.251.214.175:50010,E64,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HDFS
627,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000153_0/part-00153. blk_8596624696139957935,E58,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HDFS
628,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.121.224:50010 is added to blk_3134656542322449478 size 67108864,E57,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HDFS
629,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000523_0/part-00523. blk_-4801855948459616884,E58,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HDFS
630,PacketResponder 2 for block blk_-5504500392858491441 terminating,E61,PacketResponder <*> for block blk_<*> terminating,HDFS
631,PacketResponder 1 for block blk_-2068111211565768713 terminating,E61,PacketResponder <*> for block blk_<*> terminating,HDFS
632,PacketResponder 0 for block blk_-85872290979354091 terminating,E61,PacketResponder <*> for block blk_<*> terminating,HDFS
633,PacketResponder 0 for block blk_8550326614414622861 terminating,E61,PacketResponder <*> for block blk_<*> terminating,HDFS
634,PacketResponder 0 for block blk_-6525012344542022819 terminating,E61,PacketResponder <*> for block blk_<*> terminating,HDFS
635,Receiving block blk_7713504868233504097 src: /10.251.127.191:36437 dest: /10.251.127.191:50010,E64,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HDFS
636,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.65.203:50010 is added to blk_8005746184358076390 size 67108864,E57,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HDFS
637,Received block blk_955083461510572332 of size 41287838 from /10.251.107.242,E62,Received block blk_<*> of size <*> from /<*>,HDFS
638,BLOCK* NameSystem.delete: blk_-3671953658029337449 is added to invalidSet of 10.250.14.143:50010,E59,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HDFS
639,BLOCK* NameSystem.delete: blk_805187982300776163 is added to invalidSet of 10.251.73.188:50010,E59,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HDFS
640,Deleting block blk_-6750694665033046901 file /mnt/hadoop/dfs/data/current/subdir63/blk_-6750694665033046901,E60,Deleting block blk_<*> file /<*>/blk_<*>,HDFS
641,Deleting block blk_-6131345369657245178 file /mnt/hadoop/dfs/data/current/blk_-6131345369657245178,E60,Deleting block blk_<*> file /<*>/blk_<*>,HDFS
642,Deleting block blk_2489882700357182381 file /mnt/hadoop/dfs/data/current/blk_2489882700357182381,E60,Deleting block blk_<*> file /<*>/blk_<*>,HDFS
643,Deleting block blk_2215517976324634098 file /mnt/hadoop/dfs/data/current/subdir4/blk_2215517976324634098,E60,Deleting block blk_<*> file /<*>/blk_<*>,HDFS
644,Receiving block blk_-2250942073136893488 src: /10.251.126.22:59179 dest: /10.251.126.22:50010,E64,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HDFS
645,Received block blk_1473949624670719319 src: /10.251.29.239:35617 dest: /10.251.29.239:50010 of size 67108864,E63,Received block blk_<*> src: /<*>:<*> dest: /<*>:<*> of size <*>,HDFS
646,Received block blk_2771018387166611008 of size 67108864 from /10.251.26.131,E62,Received block blk_<*> of size <*> from /<*>,HDFS
647,PacketResponder 2 for block blk_8487226415276391460 terminating,E61,PacketResponder <*> for block blk_<*> terminating,HDFS
648,PacketResponder 1 for block blk_-808401720390253471 terminating,E61,PacketResponder <*> for block blk_<*> terminating,HDFS
649,Receiving block blk_1122812501843755360 src: /10.251.198.196:51036 dest: /10.251.198.196:50010,E64,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HDFS
650,PacketResponder 1 for block blk_7901008236334420364 terminating,E61,PacketResponder <*> for block blk_<*> terminating,HDFS
651,PacketResponder 1 for block blk_-8969188698416564850 terminating,E61,PacketResponder <*> for block blk_<*> terminating,HDFS
652,Receiving block blk_-5892603381347650390 src: /10.250.14.143:57484 dest: /10.250.14.143:50010,E64,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HDFS
653,BLOCK* NameSystem.delete: blk_3492869167398569662 is added to invalidSet of 10.250.5.161:50010,E59,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HDFS
654,BLOCK* NameSystem.delete: blk_2060553104861908174 is added to invalidSet of 10.251.201.204:50010,E59,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HDFS
655,BLOCK* NameSystem.delete: blk_-8312238797251504127 is added to invalidSet of 10.251.89.155:50010,E59,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HDFS
656,BLOCK* NameSystem.delete: blk_4516306414837452219 is added to invalidSet of 10.251.127.47:50010,E59,BLOCK* NameSystem.delete: blk_<*> is added to invalidSet of <*>:<*>,HDFS
657,Deleting block blk_-5598693099021996971 file /mnt/hadoop/dfs/data/current/subdir19/blk_-5598693099021996971,E60,Deleting block blk_<*> file /<*>/blk_<*>,HDFS
658,BLOCK* NameSystem.allocateBlock: /user/root/rand8/_temporary/_task_200811101024_0015_m_000737_0/part-00737. blk_5894088883762961800,E58,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>,HDFS
659,Receiving block blk_465845235850106928 src: /10.251.70.112:39499 dest: /10.251.70.112:50010,E64,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HDFS
660,Receiving block blk_3598226258881465924 src: /10.251.199.159:41752 dest: /10.251.199.159:50010,E64,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HDFS
661,Received block blk_-9167880724995702718 of size 67108864 from /10.251.214.225,E62,Received block blk_<*> of size <*> from /<*>,HDFS
662,Received block blk_-5785220384376578831 of size 67108864 from /10.251.203.80,E62,Received block blk_<*> of size <*> from /<*>,HDFS
663,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.127.243:50010 is added to blk_1793140687921032046 size 67108864,E57,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HDFS
664,Receiving block blk_-3265479347842446682 src: /10.250.14.224:47278 dest: /10.250.14.224:50010,E64,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>,HDFS
665,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.134:50010 is added to blk_2749066163012162435 size 67108864,E57,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HDFS
666,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.30.101:50010 is added to blk_6451403582950672007 size 67108864,E57,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>,HDFS
667,onStandStepChanged 3579,E82,onStandStepChanged <*>,HealthApp
668,onStandStepChanged 3583,E82,onStandStepChanged <*>,HealthApp
669,setTodayTotalDetailSteps=1514038440000##7011##548365##8661##12646##27175461,E89,setTodayTotalDetailSteps=<*>,HealthApp
670, getTodayTotalDetailSteps = 1514038440000##7012##548365##8661##12741##27176464,E72,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,HealthApp
671,REPORT : 7015 5008 150261 240,E85,REPORT : <*> <*> <*> <*>,HealthApp
672,flush sensor data,E70,flush sensor data,HealthApp
673,onExtend:1514038536000 0 0 4,E80,onExtend:<*> <*> <*> <*>,HealthApp
674, getTodayTotalDetailSteps = 1514038440000##7018##548365##8661##13311##27179732,E72,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,HealthApp
675,onExtend:1514038537000 1 0 4,E80,onExtend:<*> <*> <*> <*>,HealthApp
676,onStandStepChanged 3593,E82,onStandStepChanged <*>,HealthApp
677, getTodayTotalDetailSteps = 1514038440000##7021##548365##8661##13596##27181971,E72,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,HealthApp
678,calculateAltitudeWithCache totalAltitude=240,E66,calculateAltitudeWithCache totalAltitude=<*>,HealthApp
679, getTodayTotalDetailSteps = 1514038440000##7025##548365##8661##13976##27183974,E72,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,HealthApp
680,REPORT : 7026 5016 150496 240,E85,REPORT : <*> <*> <*> <*>,HealthApp
681,setTodayTotalDetailSteps=1514038440000##7028##548365##8661##14261##27185977,E89,setTodayTotalDetailSteps=<*>,HealthApp
682,onStandStepChanged 3604,E82,onStandStepChanged <*>,HealthApp
683,calculateAltitudeWithCache totalAltitude=240,E66,calculateAltitudeWithCache totalAltitude=<*>,HealthApp
684,calculateAltitudeWithCache totalAltitude=240,E66,calculateAltitudeWithCache totalAltitude=<*>,HealthApp
685,calculateCaloriesWithCache totalCalories=127418,E67,calculateCaloriesWithCache totalCalories=<*>,HealthApp
686,onExtend:1514038548000 1 0 4,E80,onExtend:<*> <*> <*> <*>,HealthApp
687, getTodayTotalDetailSteps = 1514038440000##7038##548365##8661##15211##27192478,E72,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,HealthApp
688,REPORT : 7040 5026 150796 240,E85,REPORT : <*> <*> <*> <*>,HealthApp
689, getTodayTotalDetailSteps = 1514038440000##7042##548365##8661##15591##27195470,E72,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,HealthApp
690,setTodayTotalDetailSteps=1514038440000##7045##548365##8661##15781##27196970,E89,setTodayTotalDetailSteps=<*>,HealthApp
691,onStandStepChanged 3619,E82,onStandStepChanged <*>,HealthApp
692,onStandStepChanged 3620,E82,onStandStepChanged <*>,HealthApp
693,onExtend:1514038555000 1 0 4,E80,onExtend:<*> <*> <*> <*>,HealthApp
694,onStandStepChanged 3622,E82,onStandStepChanged <*>,HealthApp
695,calculateCaloriesWithCache totalCalories=127696,E67,calculateCaloriesWithCache totalCalories=<*>,HealthApp
696,setTodayTotalDetailSteps=1514038500000##7054##548551##8661##16256##27205469,E89,setTodayTotalDetailSteps=<*>,HealthApp
697,onExtend:1514038639000 0 0 4,E80,onExtend:<*> <*> <*> <*>,HealthApp
698,calculateCaloriesWithCache totalCalories=127867,E67,calculateCaloriesWithCache totalCalories=<*>,HealthApp
699,onStandStepChanged 3632,E82,onStandStepChanged <*>,HealthApp
700,onExtend:1514038643000 2 0 4,E80,onExtend:<*> <*> <*> <*>,HealthApp
701, getTodayTotalDetailSteps = 1514038560000##7070##548560##8661##16256##27288471,E72,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,HealthApp
702,calculateAltitudeWithCache totalAltitude=240,E66,calculateAltitudeWithCache totalAltitude=<*>,HealthApp
703,calculateCaloriesWithCache totalCalories=128210,E67,calculateCaloriesWithCache totalCalories=<*>,HealthApp
704,calculateCaloriesWithCache totalCalories=128210,E67,calculateCaloriesWithCache totalCalories=<*>,HealthApp
705,calculateCaloriesWithCache totalCalories=128274,E67,calculateCaloriesWithCache totalCalories=<*>,HealthApp
706,calculateAltitudeWithCache totalAltitude=240,E66,calculateAltitudeWithCache totalAltitude=<*>,HealthApp
707,REPORT : 7081 5055 151675 240,E85,REPORT : <*> <*> <*> <*>,HealthApp
708, getTodayTotalDetailSteps = 1514038560000##7081##548567##8661##16256##27310970,E72,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,HealthApp
709,calculateAltitudeWithCache totalAltitude=240,E66,calculateAltitudeWithCache totalAltitude=<*>,HealthApp
710,REPORT : 7088 5060 151824 240,E85,REPORT : <*> <*> <*> <*>,HealthApp
711,onStandStepChanged 3662,E82,onStandStepChanged <*>,HealthApp
712,calculateCaloriesWithCache totalCalories=128553,E67,calculateCaloriesWithCache totalCalories=<*>,HealthApp
713,REPORT : 7090 5062 151867 240,E85,REPORT : <*> <*> <*> <*>,HealthApp
714,onStandStepChanged 3664,E82,onStandStepChanged <*>,HealthApp
715,calculateCaloriesWithCache totalCalories=128595,E67,calculateCaloriesWithCache totalCalories=<*>,HealthApp
716,setTodayTotalDetailSteps=1514038560000##7094##548574##8661##16256##27314468,E89,setTodayTotalDetailSteps=<*>,HealthApp
717,setTodayTotalDetailSteps=1514038560000##7095##548575##8661##16256##27314968,E89,setTodayTotalDetailSteps=<*>,HealthApp
718,calculateCaloriesWithCache totalCalories=128660,E67,calculateCaloriesWithCache totalCalories=<*>,HealthApp
719,onExtend:1514038672000 2 0 4,E80,onExtend:<*> <*> <*> <*>,HealthApp
720,onStandStepChanged 3673,E82,onStandStepChanged <*>,HealthApp
721,calculateAltitudeWithCache totalAltitude=240,E66,calculateAltitudeWithCache totalAltitude=<*>,HealthApp
722,REPORT : 7101 5070 152103 240,E85,REPORT : <*> <*> <*> <*>,HealthApp
723,onExtend:1514038673000 1 0 4,E80,onExtend:<*> <*> <*> <*>,HealthApp
724,setTodayTotalDetailSteps=1514038560000##7102##548579##8661##16256##27317468,E89,setTodayTotalDetailSteps=<*>,HealthApp
725,REPORT : 7103 5071 152146 240,E85,REPORT : <*> <*> <*> <*>,HealthApp
726,onStandStepChanged 3677,E82,onStandStepChanged <*>,HealthApp
727,calculateAltitudeWithCache totalAltitude=240,E66,calculateAltitudeWithCache totalAltitude=<*>,HealthApp
728,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E84,processHandleBroadcastAction action:android.intent.action.TIME_TICK,HealthApp
729,onStandStepChanged 3685,E82,onStandStepChanged <*>,HealthApp
730,REPORT : 7114 5079 152381 240,E85,REPORT : <*> <*> <*> <*>,HealthApp
731,calculateAltitudeWithCache totalAltitude=240,E66,calculateAltitudeWithCache totalAltitude=<*>,HealthApp
732,onExtend:1514038749000 5 0 4,E80,onExtend:<*> <*> <*> <*>,HealthApp
733,calculateAltitudeWithCache totalAltitude=240,E66,calculateAltitudeWithCache totalAltitude=<*>,HealthApp
734,calculateAltitudeWithCache totalAltitude=240,E66,calculateAltitudeWithCache totalAltitude=<*>,HealthApp
735,onExtend:1514038752000 3 0 4,E80,onExtend:<*> <*> <*> <*>,HealthApp
736,calculateAltitudeWithCache totalAltitude=240,E66,calculateAltitudeWithCache totalAltitude=<*>,HealthApp
737,setTodayTotalDetailSteps=1514038680000##7140##548910##8661##16256##27396969,E89,setTodayTotalDetailSteps=<*>,HealthApp
738,onExtend:1514038756000 0 0 0,E80,onExtend:<*> <*> <*> <*>,HealthApp
739, getTodayTotalDetailSteps = 1514038680000##7154##548915##8661##16256##27398975,E72,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,HealthApp
740,onExtend:1514038756000 6 0 4,E80,onExtend:<*> <*> <*> <*>,HealthApp
741,setTodayTotalDetailSteps=1514038680000##7160##548925##8661##16256##27442097,E89,setTodayTotalDetailSteps=<*>,HealthApp
742,writeDataToDB size 327,E95,writeDataToDB size <*>,HealthApp
743,"insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode = 4,errorMessage = ERR_DATA_INSERT",E77,"insertHiHealthData() bulkSaveDetailHiHealthData fail errorCode = <*>,errorMessage = ERR_DATA_INSERT",HealthApp
744,insertHiHealthData() end totalTime = 45,E78,insertHiHealthData() end totalTime = <*>,HealthApp
745,uploadStaticsToDB failed message=true,E94,uploadStaticsToDB failed message=true,HealthApp
746,"getAppContext() isAppValid health or wear, packageName = com.huawei.health",E71,"getAppContext() isAppValid health or wear, packageName = <*>",HealthApp
747,"saveHealthDetailData() deviceID = 2,clientID=1,id=1",E87,"saveHealthDetailData() deviceID = <*>,clientID=<*>,id=<*>",HealthApp
748,sendSyncFailedBroadcast,E88,sendSyncFailedBroadcast,HealthApp
749,"new date =20171223, type=40002,6724.0,old=7163.0",E79,"new date =<*>, type=<*>,<*>.<*>,old=<*>.<*>",HealthApp
750,"new date =20171223, type=40034,292.73999999999995,old=292.73999999999995",E79,"new date =<*>, type=<*>,<*>.<*>,old=<*>.<*>",HealthApp
751,"new date =20171223, type=40024,79200.0,old=79200.0",E79,"new date =<*>, type=<*>,<*>.<*>,old=<*>.<*>",HealthApp
752,"new date =20171223, type=40044,420.0,old=420.0",E79,"new date =<*>, type=<*>,<*>.<*>,old=<*>.<*>",HealthApp
753,InsertCallBack() onSuccess  type = 0 data=true,E76,InsertCallBack() onSuccess  type = <*> data=true,HealthApp
754,onStandStepChanged 3737,E82,onStandStepChanged <*>,HealthApp
755, getTodayTotalDetailSteps = 1514038680000##7165##548940##8661##16256##27443484,E72,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,HealthApp
756,onExtend:1514038802000 3 0 4,E80,onExtend:<*> <*> <*> <*>,HealthApp
757,setTodayTotalDetailSteps=1514038740000##7181##549251##8661##16256##27446989,E89,setTodayTotalDetailSteps=<*>,HealthApp
758,REPORT : 7183 5128 153859 240,E85,REPORT : <*> <*> <*> <*>,HealthApp
759,onStandStepChanged 3757,E82,onStandStepChanged <*>,HealthApp
760,onExtend:1514038806000 1 0 4,E80,onExtend:<*> <*> <*> <*>,HealthApp
761,calculateAltitudeWithCache totalAltitude=240,E66,calculateAltitudeWithCache totalAltitude=<*>,HealthApp
762,REPORT : 7187 5131 153945 240,E85,REPORT : <*> <*> <*> <*>,HealthApp
763,setTodayTotalDetailSteps=1514038740000##7188##549506##8661##16256##27451985,E89,setTodayTotalDetailSteps=<*>,HealthApp
764,REPORT : 7189 5132 153988 240,E85,REPORT : <*> <*> <*> <*>,HealthApp
765, getTodayTotalDetailSteps = 1514038740000##7189##549608##8661##16256##27457484,E72,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,HealthApp
766,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E84,processHandleBroadcastAction action:android.intent.action.TIME_TICK,HealthApp
767,setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27706526,E89,setTodayTotalDetailSteps=<*>,HealthApp
768, getTodayTotalDetailSteps = 1514038980000##7189##549659##8661##16256##27738504,E72,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,HealthApp
769,setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28163940,E89,setTodayTotalDetailSteps=<*>,HealthApp
770,REPORT : 7189 5132 153988 240,E85,REPORT : <*> <*> <*> <*>,HealthApp
771,startTimer start autoSync,E90,startTimer start autoSync,HealthApp
772,initDataPrivacy the dataPrivacy is true,E73,initDataPrivacy the dataPrivacy is true,HealthApp
773,onExtend:1514039626000 0 0 0,E80,onExtend:<*> <*> <*> <*>,HealthApp
774,onReceive action: android.intent.action.SCREEN_OFF,E81,onReceive action: android.intent.action.SCREEN_OFF,HealthApp
775,onExtend:1514039917000 0 0 5,E80,onExtend:<*> <*> <*> <*>,HealthApp
776,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,E83,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,HealthApp
777,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E84,processHandleBroadcastAction action:android.intent.action.TIME_TICK,HealthApp
778,onExtend:1514040348000 0 0 5,E80,onExtend:<*> <*> <*> <*>,HealthApp
779,onStandStepChanged 3761,E82,onStandStepChanged <*>,HealthApp
