Content,EventTemplate,Variables
-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,-
ClusterFileSystem: ServerFileSystem domain root28_domain is no longer served by node node-219,ClusterFileSystem: ServerFileSystem domain <*> is no longer served by node node-<*>,"[root28_domain,219]"
**** [IOBluetoothHostControllerUSBTransport][start] -- completed -- result = TRUE -- 0x2800 ****,**** [IOBluetoothHostControllerUSBTransport][start] -- completed -- result = TRUE -- <*> ****,0x2800
Idle processing thread terminated normally,Idle processing thread terminated normally,-
"securityd_xpc_dictionary_handler cloudd[326] copy_matching Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}","securityd_xpc_dictionary_handler cloudd[<*>] copy_matching Error Domain=NSOSStatusErrorDomain Code=<*> ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}","[326,-50]"
"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SocialHelper.xpc/Contents/MacOS/com.apple.Safari.SocialHelper error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc","Path not allowed in target domain: type = pid, path = <*> error = <*>: The specified service did not ship in the requestor's bundle, origin = <*>","[/System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SocialHelper.xpc/Contents/MacOS/com.apple.Safari.SocialHelper,147,/System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc]"
11:46:19.229 : Finished generating hashes,<*>:<*>:<*>.<*> : Finished generating hashes,"[11,46,19,229]"
"ARPT: 784632.788065: wl0: Roamed or switched channel, reason #8, bssid 5c:50:15:36:bc:03, last RSSI -69","ARPT: <*>.<*>: wl0: Roamed or switched channel, reason #<*>, bssid <*>:<*>:<*>:<*>:<*>, last RSSI <*>","[784632,788065,8,5c,50,15,36,bc:03,-69]"
MACHINE CHECK DCR read timeout (mc=e08x iar 0x00000000 lr 0xc00045a4),MACHINE CHECK DCR read timeout (mc=<*> iar <*> lr <*>),"[e08x,0x00000000,0xc00045a4]"
instruction cache parity error corrected,instruction cache parity error corrected,-
objc[35448]: Class TSUCustomFormatData is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.,objc[<*>]: Class TSUCustomFormatData is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.,35448
"initDataPrivacy the dataPrivacy switch is open, start push health data!","initDataPrivacy the dataPrivacy switch is open, start push health data!",-
"ARPT: 770226.223664: IOPMPowerSource Information: onWake,  SleepType: Normal Sleep,  'ExternalConnected': Yes, 'TimeRemaining': 0,","ARPT: <*>.<*>: IOPMPowerSource Information: onWake,  SleepType: Normal Sleep,  'ExternalConnected': Yes, 'TimeRemaining': <*>,","[770226,223664,0]"
"hibernate_newruntime_map time: 0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled 0","hibernate_newruntime_map time: <*> ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled <*>","[0,0]"
**** [BroadcomBluetoothHostController][SetupController] -- Delay HCI Reset by 300ms  ****,**** [BroadcomBluetoothHostController][SetupController] -- Delay HCI Reset by <*>  ****,300ms
tcp_connection_tls_session_error_callback_imp 2515 __tcp_connection_tls_session_callback_write_block_invoke.434 error 22,tcp_connection_tls_session_error_callback_imp <*> __tcp_connection_tls_session_callback_write_block_invoke.<*> error <*>,"[2515,434,22]"
"2017-07-06 00:30:37.071 GoogleSoftwareUpdateAgent[36436/0x7000002a0000] [lvl=2] -[KSUpdateEngine updateAllExceptProduct:] KSUpdateEngine updating all installed products, except:'com.google.Keystone'.","<*>-<*>-<*> <*>:<*>:<*>.<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSUpdateEngine updateAllExceptProduct:] KSUpdateEngine updating all installed products, except:'com.google.Keystone'.","[2017,07,06,00,30,37,071,36436,0x7000002a0000,2]"
"hostControllerOnline - Number of Paired devices = 1, List of Paired devices = ( ""84-41-67-32-db-e1"" )","hostControllerOnline - Number of Paired devices = <*>, List of Paired devices = ( ""<*>-<*>-<*>-<*>-<*>-<*>"" )","[1,84,41,67,32,db,e1]"
"Unexpected payload found for message 9, dataLen 0","Unexpected payload found for message <*>, dataLen <*>","[9,0]"
AppleThunderboltNHIType2::waitForOk2Go2Sx - intel_rp = 1 dlla_reporting_supported = 0,<*>::<*> - intel_rp = <*> dlla_reporting_supported = <*>,"[AppleThunderboltNHIType2,waitForOk2Go2Sx,1,0]"
0000000c ICSITransaction::Commit calling IStorePendingTransaction::Apply - coldpatching=FALSE applyflags=7,<*> ICSITransaction::Commit calling IStorePendingTransaction::Apply - coldpatching=FALSE applyflags=<*>,"[0000000c,7]"
ARPT: 728046.456828: wl0: setup_keepalive: Local IP: 10.142.108.38,ARPT: <*>.<*>: wl0: setup_keepalive: Local IP: <*>,"[728046,456828,10.142.108.38]"
SQM: Requesting upload of all unsent reports.,SQM: Requesting upload of all unsent reports.,-
uploadStaticsToDB failed message=true,uploadStaticsToDB failed message=true,-
0000000a Performing 1 operations; 1 are not lock/unlock and follow:,<*> Performing <*> operations; <*> are not lock/unlock and follow:,"[0000000a,1,1]"
"5 ddr error(s) detected and corrected on rank 0, symbol 28 over 2946 seconds","<*> ddr error(s) detected and corrected on rank <*>, symbol <*> over <*> seconds","[5,0,28,2946]"
[00:28:42.167] (Fig) signalled err=-12871,[<*>:<*>:<*>.<*>] (Fig) signalled err=<*>,"[00,28,42,167,-12871]"
"hibernate_machine_init: state 2, image pages 446175, sum was d4e6c0b2, imageSize 0x2aea6000, image1Size 0x215a4000, conflictCount 5848, nextFree 5887","hibernate_machine_init: state <*>, image pages <*>, sum was <*>, imageSize <*>, image1Size <*>, conflictCount <*>, nextFree <*>","[2,446175,d4e6c0b2,0x2aea6000,0x215a4000,5848,5887]"
2 L3 EDRAM error(s) (dcr 0x0157) detected and corrected over 282 seconds,<*> L3 EDRAM error(s) (dcr <*>) detected and corrected over <*> seconds,"[2,0x0157,282]"
rts tree/torus link training failed: wanted: B C X+ X- Y+ Y- Z+ Z- got: B C X- Y- Z+ Z-,rts tree/torus link training failed: wanted: <*> got: <*>,"[B C X+ X- Y+ Y- Z+ Z-,B C X- Y- Z+ Z-]"
[00:29:04.085] <<<< CRABS >>>> crabsWaitForLoad: [0x7fbc7ac683a0] Wait time out - -1001 (msRequestTimeout -1),[<*>:<*>:<*>.<*>] <<<< CRABS >>>> crabsWaitForLoad: [<*>] Wait time out - <*> (msRequestTimeout <*>),"[00,29,04,085,0x7fbc7ac683a0,-1001,-1]"
tryToReloadTodayBasicSteps1514044800223|3786|0|0,tryToReloadTodayBasicSteps<*>|<*>|<*>|<*>,"[1514044800223,3786,0,0]"
Failed to create backup log cab. [HRESULT = 0x80070001 - ERROR_INVALID_FUNCTION],Failed to create backup log cab. [HRESULT = <*> - ERROR_INVALID_FUNCTION],0x80070001
"2017-07-05 16:18:06.450 GoogleSoftwareUpdateAgent[36128/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher fetching from URL: ""https://tools.google.com/service/update2?cup2hreq=ac844e04cbb398fcef4cf81b4ffc44a3ebc863e89d19c0b5d39d02d78d26675b&cup2key=7:677488741""","<*>-<*>-<*> <*>:<*>:<*>.<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher fetching from URL: ""<*>""","[2017,07,05,16,18,06,450,36128,0x7000002a0000,2,https://tools.google.com/service/update2?cup2hreq=ac844e04cbb398fcef4cf81b4ffc44a3ebc863e89d19c0b5d39d02d78d26675b&cup2key=7:677488741]"
00:03:36.715 : BTLE scanning started,<*>:<*>:<*>.<*> : BTLE scanning started,"[00,03,36,715]"
InsertEvent success begin:25233975 end:25233979,InsertEvent success begin:<*> end:<*>,"[25233975,25233979]"
Reading broadcast variable 40 took 10 ms,Reading broadcast variable <*> took <*> ms,"[40,10]"
"new date =20171223, type=40006,7140.0,old=6900.0","new date =<*>, type=<*>,<*>.<*>,old=<*>.<*>","[20171223,40006,7140,0,6900,0]"
debug interrupt enable............0,debug interrupt enable............<*>,0
[0706/120312:WARNING:dns_config_service_posix.cc(306)] Failed to read DnsConfig.,[<*>/<*>:WARNING:dns_config_service_posix.cc(<*>)] Failed to read DnsConfig.,"[0706,120312,306]"
ciod: duplicate canonical-rank 31 to logical-rank 0 mapping at line 3 of node map file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-sweep/sweep.map,ciod: duplicate canonical-rank <*> to logical-rank <*> mapping at line <*> of node map file /<*>,"[31,0,3,p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-sweep/sweep.map]"
"IOPMrootDomain: idle cancel, state 1","IOPMrootDomain: idle cancel, state <*>",1
20:03:05.179 : BTLE scanner Powered Off,<*>:<*>:<*>.<*> : BTLE scanner Powered Off,"[20,03,05,179]"
New ido chip inserted into the database: FF:F2:9F:16:C4:C2:00:0D:60:E9:3B:3D ip=10.2.1.37 v=13 t=4,New ido chip inserted into the database: <*> ip=<*> v=<*> t=<*>,"[FF:F2:9F:16:C4:C2:00:0D:60:E9:3B:3D,10.2.1.37,13,4]"
program interrupt: imprecise exception......0,program interrupt: imprecise exception......<*>,0
Service exited with abnormal code: 1,Service exited with abnormal code: <*>,1
program interrupt: trap instruction.........0,program interrupt: trap instruction.........<*>,0
Component State Change: Component \042alt0\042 is in the unavailable state (HWID=2608),Component State Change: Component <*> is in the unavailable state (HWID=<*>),"[\042alt0\042,2608]"
"initUserPrivacy the userPrivacy switch is open, start push user data!","initUserPrivacy the userPrivacy switch is open, start push user data!",-
full wake promotion (reason 1) 374 ms,full wake promotion (reason <*>) <*> ms,"[1,374]"
"0000000b Store coherency cookie matches last scavenge cookie, skipping scavenge.","<*> Store coherency cookie matches last scavenge cookie, skipping scavenge.",0000000b
<IMMacNotificationCenterManager: 0x7fdcc9d16380>: Updating enabled: NO   (Topics: ( )),<IMMacNotificationCenterManager: <*>>: Updating enabled: NO   (Topics: ( )),0x7fdcc9d16380
ServerFileSystem: An ServerFileSystem domain panic has occurred on storage442,ServerFileSystem: An ServerFileSystem domain panic has occurred on <*>,storage442
ChromeExistion main isUndetectWithCommand = 1,ChromeExistion main isUndetectWithCommand = <*>,1
network changed: v4(en0:10.105.160.237) v6(en0!:2607:f140:6000:8:f1dc:a608:863:19ad) DNS Proxy SMB,network changed: <*>(<*>:<*>) <*>(<*>) DNS Proxy SMB,"[v4,en0,10.105.160.237,v6,en0!:2607:f140:6000:8:f1dc:a608:863:19ad]"
en0: 802.11d country code set to 'US'.,en0: <*>.<*> country code set to '<*>'.,"[802,11d,US]"
ciod: Error creating node map from file /p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-xyzt/xyzt.map: Block device required,ciod: Error creating node map from file <*>: Block device required,/p/gb2/pakin1/sweep3d-5x5x400-10mk-3mmi-1024pes-xyzt/xyzt.map
ARPT: 790564.863081: wl0: MDNS: IPV6 Addr: 2607:f140:6000:8:c6b3:1ff:fecd:467f,ARPT: <*>.<*>: wl0: MDNS: IPV6 Addr: <*>,"[790564,863081,2607:f140:6000:8:c6b3:1ff:fecd:467f]"
ciod: Error creating node map from file /p/gb2/cabot/miranda/newmaps/8k_128x64x1_8x4x4.map: No child processes,ciod: Error creating node map from file <*>: No child processes,/p/gb2/cabot/miranda/newmaps/8k_128x64x1_8x4x4.map
[11:41:18.041] <<<< IQ-CA >>>> piqca_setUsePreQueue: (0x7fce16267800) rejecting report of layer being serviced - IQ has not yet begun to update,[<*>:<*>:<*>.<*>] <<<< IQ-CA >>>> piqca_setUsePreQueue: (<*>) rejecting report of layer being serviced - IQ has not yet begun to update,"[11,41,18,041,0x7fce16267800]"
Ido chip status changed: FF:F2:9F:15:7B:E0:00:0D:60:EA:84:1F ip=10.7.0.130 v=13 t=1 status=M Sat Sep 17 07:49:04 PDT 2005,Ido chip status changed: <*> ip=<*> v=<*> t=<*> status=M <*>,"[FF:F2:9F:15:7B:E0:00:0D:60:EA:84:1F,10.7.0.130,13,1,Sat Sep 17 07:49:04 PDT 2005]"
"Configuration Notice: ASL Module ""com.apple.authkit.osx.asl"" sharing output destination ""/var/log/Accounts"" with ASL Module ""com.apple.Accounts"". Output parameters from ASL Module ""com.apple.Accounts"" override any specified in ASL Module ""com.apple.authkit.osx.asl"".","Configuration Notice: ASL Module ""com.apple.authkit.osx.asl"" sharing output destination ""/var/log/Accounts"" with ASL Module ""com.apple.Accounts"". Output parameters from ASL Module ""com.apple.Accounts"" override any specified in ASL Module ""com.apple.authkit.osx.asl"".",-
"ciod: Error loading /g/g24/buber/Yunsic/BlueGene/partad.develf/taddriver.32.exe: program image too big, 361544528 > 266076160","ciod: Error loading /<*>: program image too big, <*> > <*>","[g/g24/buber/Yunsic/BlueGene/partad.develf/taddriver.32.exe,361544528,266076160]"
Ending the TrustedInstaller main loop.,Ending the TrustedInstaller main loop.,-
nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x8000000000000000 to 0x4,nw_<*>_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>,"[nat64,0x8000000000000000,0x4]"
[IOBluetoothFamily][staticBluetoothTransportShowsUp] -- Received Bluetooth Controller register service notification -- 0x7000,[IOBluetoothFamily][staticBluetoothTransportShowsUp] -- Received Bluetooth Controller register service notification -- <*>,0x7000
AppleActuatorDeviceUserClient::start Entered,AppleActuatorDeviceUserClient::start Entered,-
[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] VM Started (Lifecycle Event),[instance: <*>] VM Started (Lifecycle Event),faf974ea-cba5-4e1b-93f4-3a3bc606006f
"CCDataTap::profileRemoved, Owner: com.apple.iokit.IO80211Family, Name: AssociationEventHistory","CCDataTap::profileRemoved, Owner: <*>, Name: <*>","[com.apple.iokit.IO80211Family,AssociationEventHistory]"
[instance: faf974ea-cba5-4e1b-93f4-3a3bc606006f] Terminating instance,[instance: <*>] Terminating instance,faf974ea-cba5-4e1b-93f4-3a3bc606006f
"mapred.task.id is deprecated. Instead, use mapreduce.task.attempt.id","mapred.task.id is deprecated. Instead, use mapreduce.task.attempt.id",-
Can not get assembly information for node card,Can not get assembly information for node card,-
size of scratchpad portion of L3.........0 (0M),size of scratchpad portion of L3.........<*> (<*>),"[0,0M]"
minus normalized number..................0,minus normalized number..................<*>,0
2017-07-06 06:22:57.163367 PM [AirPlayUIAgent] BecomingInactive: NSWorkspaceWillSleepNotification,<*>-<*>-<*> <*>:<*>:<*>.<*> PM [AirPlayUIAgent] BecomingInactive: NSWorkspaceWillSleepNotification,"[2017,07,06,06,22,57,163367]"
SQM: Cleaning up report files older than 10 days.,SQM: Cleaning up report files older than <*> days.,10
"ARPT: 783991.995027: wl0: setup_keepalive: interval 900, retry_interval 30, retry_count 10","ARPT: <*>.<*>: wl0: setup_keepalive: interval <*>, retry_interval <*>, retry_count <*>","[783991,995027,900,30,10]"
[IOBluetoothHostController::setConfigState] calling registerService,[IOBluetoothHostController::setConfigState] calling registerService,-
[instance: c62f4f25-982c-4ea2-b5e4-93000edfcfbf] Deleting instance files /var/lib/nova/instances/c62f4f25-982c-4ea2-b5e4-93000edfcfbf_del,[instance: <*>] Deleting instance files <*>,"[c62f4f25-982c-4ea2-b5e4-93000edfcfbf,/var/lib/nova/instances/c62f4f25-982c-4ea2-b5e4-93000edfcfbf_del]"
2017-07-06 00:30:37.064 ksfetch[36439/0x7fff79824000] [lvl=2] main() Fetcher is exiting.,<*>-<*>-<*> <*>:<*>:<*>.<*> ksfetch[<*>/<*>] [lvl=<*>] main() Fetcher is exiting.,"[2017,07,06,00,30,37,064,36439,0x7fff79824000,2]"
Unable to start NetBIOS name service:,Unable to start NetBIOS name service:,-
Thermal pressure state: 0 Memory pressure state: 0,Thermal pressure state: <*> Memory pressure state: <*>,"[0,0]"
IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO,<*>::setAwdlOperatingMode Setting the AWDL operation mode from SUSPENDED to AUTO,IO80211AWDLPeerManager
setBasicStandardSteps basicStandardStep=3786 restartSteps=0,setBasicStandardSteps basicStandardStep=<*> restartSteps=<*>,"[3786,0]"
Fan speeds ( 3534 3534 3375 **** 3497 3479 ),Fan speeds ( <*> <*> <*> **** <*> <*> ),"[3534,3534,3375,3497,3479]"
<IMMacNotificationCenterManager: 0x7ff1b2e00ba0>:   DND Enabled: YES,<IMMacNotificationCenterManager: <*>>:   DND Enabled: YES,0x7ff1b2e00ba0
AirPort: Link Down on awdl0. Reason 1 (Unspecified).,AirPort: Link Down on awdl0. Reason <*> (Unspecified).,1
(ImportBailout.Error:1331) Asked to exit for Diskarb,(ImportBailout.Error:<*>) Asked to exit for Diskarb,1331
INIT -- Host controller is published,INIT -- Host controller is published,-
critical input interrupt (unit=0x0b bit=0x06): warning for torus y+ wire,critical input interrupt (unit=<*> bit=<*>): warning for torus y+ wire,"[0x0b,0x06]"
floating point instr. enabled.....1,floating point instr. enabled.....<*>,1
NIFF: node node-73 has detected an available network connection on network 0.0.0.0 via interface alt0,NIFF: node node-<*> has detected an available network connection on network <*> via interface alt0,"[73,.0.0.00]"
